ID,NAME,SLUG,LAT,LON
73MZYpPW6Ww42kqyE0YO24,Water Sports Mallorca,watersportsmallorca,39.8009954,3.1213203
2TiDIeJyDmccegSqSyYyMk,Surf In Crete,surfincrete,35.3306826,25.2563374
6xGfMutZvOQUK0Aqi6msuw,Cape Drepano kiteboardingschool,cape-drepano-kiteboardingschool,38.324767,21.853798
2Ydgy9SdOMU2C08S6K4K4U,Toronto Kite Club,torontokiteclub,43.65684419999999,-79.46541719999998
5ktcnxsKKkcQummCcYyeOq,Kitezone Touquet,kitezone-touquet,50.5168295,1.5787889
5wmpQxVcBiOWuS0AY8y0cY,Kites Angels Beach,kitesangelsbeach,42.739276,10.958113
RpHaijWPAqmsoCKAgAOGK,Riactiva,riactiva,40.606874,-8.74845300000004
5luFmCpJ4WWGU4uOcekQsi,Stagnone Kitesurf,stagnonekitesurf,37.8963521,12.4675426
5f4FLOSMn6iS08S2iY4MuG,Isla Kitesurfing,islakitesurfing,11.9639911,121.9297973
2Kyy2ld848kC8MgM0oWm2k,KiteZone Sardegna,kitezone-sardegna,39.14688599999999,9.0175
1xnkmhgROoIcmSUAYcqqAA,Kitesurfing Kos,kitesurfingkos,36.8495611,27.0756565
57Ds9i85mgGakKuE6CqU6w,Anguilla Watersports,anguillawatersports,18.173614800000006,-63.12844490000001
2bdy2AM7dKu0MygS8uMcm4,Kiteriders Montenegro,kitesurfing-montenegro,41.88579319999999,19.3107462
Tj7B1xvV6KukicMmQgyw2,Azur Kite,azurkite,14.621508,-60.889543
1uBirUJS9Ge0qOiOsOE6II,ABCSurf,abcsurf,54.734348,18.581086
3sLVfkGWhaYWeKMOQyiKIA,Eolis Kitesurf,kitesurfeolis,37.1353865,-7.6007871
nvLmSxyySqYJ96PYcTLcZ,Lift kiteboarding Lancing,lift-kiteboarding-lancing,50.8191241,-0.3294581999999764
6l9UuI0V7aMg0CQwM0AkC8,KiteGreece,kitegreece,38.399358,23.658928
7DK1dRX1aEGAIcK8Eq8uoI,Rêve O Kite,reveokite,48.5661532,-4.660451
4cwow7QIlia2eioEsC0u2G,Wet Dreams,wetdreams,40.7727168,9.6656795
1pPAOWziKEQY64cOs0cU0q,Hampshire Kitesurfing,hampshirekitesurfing,50.817391,-1.232366
3X0yYuHUEwOsAcC2amuKyq,Kiteschool Morne Village,kiteschoolmornevillage,-20.465796,57.341851
5Mb5NZpGZUg6S6K0iEcqE4,Aquaholics Zanzibar,aquaholics-zanzibar,-6.265861900000001,39.5342904
5Wl9rJLdTOmmGkeKEAKQUS,Aloha Rewa,aloha-rewa,54.63262389999999,18.512361
5FCYQiSlLaGqUmKQu0Mew6,H2o Extreme Watersports,h2o-extreme,-4.3543237,39.55992360000001
2ylAZLXii9KmD3WddpoLw0,Nice Kite,nice-kite,31.5339922,130.5128135
6tJV1DIeZyIg6sKkgS2oww,Gwada Kite School,gwada-kiteschool,16.3309006,-61.69764209999999
4PqTdCftUsiCoAQkaec8sm,KSS Kitesurfschool,kss-kitesurfschool,51.14168009999999,2.6976882
2Qk5VMgayIygqaCAGyCEio,ElementFish,elementfish,41.5244352,-8.788182699999998
pcuwn9lYPI2yIkmY8Ms8m,Kitekahunas,kitekahunas,-33.8137606,18.4716178
F2CDbD34SyqEoi0EEqeSI,SoCal Kitesurfing,socalkitesurfing,33.7528758,-118.1345408
zn0ZJN0p4OwwIUSMCiCc4,Kite Station,kitestation,37.79804499999999,12.4370156
ilcwwNWQLKEAs0eqAOCKe,Board and Kite Africa,boardandkiteafrica,-33.822859,18.477523
7GODPNQqsggGYc0MCoQyCU,Kiteboarding club Komin,kiteboarding-komin-neretva,43.0575391,17.430128600000003
6mfRyG0Hteeag4mwC6gkkg,Aloha Kitesurf,centeraloha,37.7567789,-0.8269200000000001
53vRdCBlkQGseOUaGIcaoG,CoolHot,coolhot,36.74455089999999,-4.4213053
4gCk6drpnGQOEaa46GG4S8,Kite Coaching,kitesurf-coaching,48.39816769999999,-4.3579281
1uc6MC4eWEqQ2UkuAwgsAa,Mändjala Surfclub,mandjalasurfclub,58.21159649999999,22.3228901
6qpsAFfY880IY2gimk8OCQ,Aceh kitecamp,aceh-kitecamp,5.468748000000001,95.24472700000001
6m7h4CccvK2oCmasAy04wS,Kite Rite,kiterite,-16.875656600000006,145.7422328
3JFAXzUZJKEyso2YOSyCC2,Kite Boarding Asia Samui,kiteboardingasia-samui,9.432799,100.012916
1a3xfQJGrIIWGkoqCkUkKS,Royal Kitesurf School,royalkitesurfschool,51.3594349,3.324349
wfHcPXBrbgFuUn2sp6a53,ION Club Safaga,ion-club-safaga,26.80331191563406,33.94708279989163
7JayAM2AuWcYugGmyGo8w4,Puro Kitesurf Mexico,purokitesurfmexico,20.700727,-87.011955
6PMjMsCcaAgqQ0gouuMUwi,Cascade Kiteboarding Academy,cascadekiteboarding,45.6913476,-121.8836636
t7DOza4cNiAusC2kMuKgu,KA Kitesurfing,kitesurfinglessons,55.55715110000001,-1.6346003
5S4tKfbfNK624oGUyuUw0Y,L effet Kiteschool,l-effet-kiteschool,43.5288417,3.9255891
3AbIN6peXuEQ0IiWmIggYa,Los Loros Water Sports,losloroswatersports,41.064281,1.07773
5igmWvrCBUYSi4eqKyEaco,Second Wind,secondwind,-34.6036844,-58.3815591
7c0KTu0e6Q6SWICwcoI0Ae,Breeze Kiteboarding,breezekiteboarding,9.7026015,100.0115161
4X4ci3rxMkAsUgykyo6we2,Rêve de Glisse,revedeglisse,47.5982533,-3.1155974
JOMTVVH4gUy2yIMmiyyoG,Heliophora,heliophora,23.637049898222955,-15.850792465576205
3hRDjCDqzm0m0SgYmeQ0wc,Waterproof Kite School,waterproofkiteschool,37.20108,-7.28808
HQreBfdoUEgQUGu0W0uMS,Leading Edge Kite School,leadingedgekiteschool,39.2545179,-74.6071252
6kb657ESt2C6OoaKoMCKCM,Sicily Kite Academy,sicilykiteacademy,37.79804499999999,12.4370156
6MWqII3BLiGsmCkSgYEQQa,Push Kiting,pushkiting,51.77961819999999,1.1380848
2q1OvedoiUoyKE2owmK4mq,Santorini Kite,santorinikite,36.4123111,25.4807499
4XsfZyM1FKYIckO6USSGw6,Vendee Sports Ocean,vendeesportsocean,46.613277,-1.860423
4IJs1djKliSeiWC0K8yAmA,Kitesurfing St Lucia,kitesurfingstlucia,14.0894477,-60.928007
5HOZT1z5CMIUQ2O2aGigWq,Kitesurf San Andrés,kitesurfsanandres,12.5831483,-81.69070119999998
4z8NxQZKXKaSme2k6ayqgU,Leading Edge Kite School Virgin Islands,leadingedgekiteschool-virginislands,17.7473891,-64.7841011
5UjH9mEeriyYqbb22JECTO,Planet Allsports - Garda Lake,planet-allsports-garda-lake,45.8188662,10.796324300000038
sIsejaSBO0YMQkyG6UOwa,Masters Surf School,masters-surfschool,27.309791600000004,33.7174161
2YG8jmhSmQI80UiKiSqSwg,SA Kitesurf Adventures - Oregon,sakitesurfadventures-oregon,45.696202,-121.290887
2UupAUiw4o4Ck0sKyo2SMS,Naturokite,naturokite,46.0017646,-1.3242199
3xAoew2UWIkAuCsI0g0UE4,Kitesurf Greece,kitesurfgreece,38.324767,21.853798
diG0SoHrziQSoMyYUCGCo,Kiten Lernen,kiten-lernen,54.3838209,12.5044923
7ej6lQGdvaweG0smaYuIWw,Funglisse,funglisse,47.1586206,-2.1743864
2FQ7JmjjXy2Om4GsYUmeuo,KiteClub Athens,kiteclub-athens,37.9667214,23.72718329999998
23eYwVNakq308kIuiwEYcv,Magic Bruce,magic-bruce,43.4015144,3.657226400000013
2apou7VrSuUnFLHFTh71fC,Airswitch Kitesurfing,airswitch-kitesurfing,-20.465207580527455,57.31772328197019
2EnIiS9ag46qqcesCuGgis,Kitesurf Sicily,kitesurfsicily,37.1381035,14.113373800000002
3NW4SURiaIKI2CeymiSoGA,Kitesurf Dubai,kitesurfdubai,25.1833289,55.2231682
3oFBlFm4YtGGxQETH7PbaO,Kitesurfer Academy,kitesurfer-academy,37.8562198,12.477599499999997
2sopmuvuecsewoqkSu4QMS,Costa Blanca Kiteschool,costablancakiteschool,38.8471684,0.1114864
5icOMDTt16uOMiI4KegmIg,Vela Aruba Kitesurf,velaaruba,12.5765648,-70.03245
DdpTAJ0Nb2gUWmgccsswu,ActionSportsWA,actionsportswa,-31.866505,115.804221
559rYwNqIo62Cqq0kQAccc,Kenyaways Kite Village,thekenyaway,-4.2840785000000015,39.5914203
6fcbKUPXxeew4g6WSwK4gm,17 knots Kitesurf Center,17knotskitesurfcenter,12.7843571,99.9798339
3QzHPlzTPyCa4MwWMOaucA,Kite Progress Tarifa,kiteprogress-tarifa,36.0349453,-5.6166619
40lpP4WmLKGGoi6YA0US0W,Kitexcite,kitexcite,19.7509228,-70.4144209
5qzC3GacvkYfLq1eZG0Sbl,Aquilo Kiteboarding,aquilo-kiteboarding,51.3647067,1.061009199999944
7xLOMq5zTaQYAcQKOKmE6A,Nomadic Kitesurf,nomadickitesurf,50.815008,-1.308799
3ij8uv9CRWwIo6AamYmuIS,Kite Zone Ceara,kitezoneceara,-3.8136252,-38.4092606
abvdseS7jq4MCoo0OyyIK,Adrenaline KiteSchool,adrenaline-kiteschool,-34.8894089,-58.00376019999999
1Pg5soyjQ4MWkOq8KQKyuq,Kitesurfing Village,kitesurfingvillage,29.58993,32.706219
5zZodf86Zi8kKygeu8C0cc,Tropical Surf House,tropicalsurfhouse,26.5221567,127.9255612
vv7MkLCnPa8E8C446ug8w,Kite Mykonos,kitemykonos,37.4265215,25.3223726
4CCndbnsfKQiiECMcWEAy4,The Kitesurf Centre,thekitesurfcentre,50.93186619999999,0.8142761
26uLlfZTVWoG4eMO4GMoac,La Central del Kite,lacentraldelkite,40.6127778,0.7288889000000001
3UUHwcqTWwGO6CwqwE0CAW,SBKiteboarding,sbkiteboarding,38.73247070000001,-9.4724771
S8gyoys7WoySGGs8uEeYu,Kite Hunters Roma,kitehunters,41.84901470000001,12.4874706
3knU6FbiZawM6qcwiyy4I8,Escuela De Surf Conil,escueladesurfconil,36.2742347,-6.0833087
26sYAiTCeoSeGkQ46qowAC,AlizeFunKite Martinique,alizefunkitemartinique,14.435787,-60.828031
6KgqWzLBvyyWguASiMkuc4,North Kiteboarding Club Thailand,northkiteboardingclubthailand,12.5720665,99.9577444
68z7yNKtG0OmcM4EwWq6sm,Le Spot Kitecenter,kitesurf-var,43.0478779,6.147610500000001
4imKlMoJLa4yI6G08sycUS,kiteiscool Jericoacoara,kiteiscool,-2.7956374,-40.5140808
3waxUbC3cIYcCieUYIkKuu,Awa Watersports Playa Granada,awa-watersports-playa-granada,36.7249097,-3.5242127999999995
5TWorxTnh9MJ6dq4SV1Aku,The Zu Boardsports,the-zu-boardsports,-37.8582957,144.9684545
6dPKcu6qL8Fig6PzbC6QJD,Kitesurfschool - Challenge,kitesurfschool-challenge,51.91587029999999,4.060424600000033
4QwgcBQbXkuqMbkO02H4F8,Pura Vida Club Brasil,pura-vida-club-brasil,-2.881009104046624,-39.908718203160106
Lij0EkLhsI4CKu6KyGMiu,Kitesurf La Caletta,kitesurflacaletta,40.57438430000001,9.6920839
6HqP26OXKgCi8AS68CcQ4q,East of Maui Lewes,eastofmaui-lewes,38.7800258,-75.1274245
2uiQHLL4CkuIKSm8em2E2e,East of Maui Dewey Beach,eastofmaui-dewey-beach,38.6983574,-75.076286
1ywCLnn8w4WamWQIEYAqeO,Cabana do Kite,kiteclubicaraizinho,-3.0237249,-39.65771289999999
2U7Rmg1vnOOoesM2kwEkAG,Tico Wind,ticowind,10.6267399,-85.44367059999998
4NCk4NqaUUquoYeamkwigw,KiteCenter 22,kitecenter22,48.636021,-2.473447
4ypGueLrVCgAcWI0guMumM,Be Kite Lacanau,bekitelacanau,44.9762701,-1.0907427
5qvECrw3HaKgIa4qcqMKcO,ProKite Alby Rondina,prokitealbyrondina,37.8908327,12.471616699999998
13GJ6oDOkOQWyyOMcskcI2,Pure Kitesurf,purekitesurf,10.3910485,-75.4794257
3fz5KMwv6M24uSCoCaqqYq,Brazil Surfing Adventure,brazilsurfingadventure,-27.651067,-48.474581
d6zGHV8pPiGkSYmsssueY,Go Wind,go-wind,27.3055589,33.7233657
5yaNcmjXCEIOKe6ewKkSE,Kite Mexiko,kitemexiko,20.7492616,-105.3286375
5xu3VbBmWka0ciKIESU8GA,Eden Kite,edenkite,48.904146,-1.568406
1Qil8W5R0oao2Se48cQG4o,Nomad kite events,nomad-kite-events,27.402484,33.6511438
4PH8XOB20gyGieqYK6eq2a,D.K.S Kite Windsurf,dks-kitewindsurf,-34.498652196809005,-58.4886360168457
QNAksoliKYwsAWscEymEa,Airlift Kiteboarding Cancun,airliftkiteboarding-cancun,21.078702300000003,-86.7765527
6czw2oY00w0u0OyM2OM4Qq,Narbonne Kite Passion,narbonnekitepassion,43.14292329999999,3.0065675
7HiFng4TsWeSEGUWi46iMq,Benicia Kite and Paddle,benicia-kite,38.0628131,-122.1790502
1HpTZ9ugmkeuysAocQ0604,Denisurf,denisurf,38.883632,-0.036259
2kPGppY9tyQKs6IGy848A,Blue Surf Center,bluesurfcenter,36.7216722,-2.629745
5myHJjRlMAWQ0ISyQwoaiu,Centro Nautico Zoak,centronauticozoak,38.0834031,-0.6543119000000001
12pwKy2iR2usoKO8IWwqww,North Sea Kitesurf School,northseakitesurfschool,52.3758837,4.52891
1h3uDuXSdMIK6KU8SswkkQ,Kiteboardschool,kiteboardschool,52.0973439,4.2662301
1lgmVojafuuk0AC2eiqQ8i,North Kiteboarding Club Croatia,northkiteboardingclub-croatia,42.9798175,17.1226725
6PPhKtlNQsaGCwKIACQq0I,Kitesurfschool Harry Vogelezang,kitesurfschool-harry-vogelezang,52.0555143,4.212528599999999
4xSnwOmkzmwES24OA2AmY6,JT PRO Center,kitesurfgrenadines,12.598785,-61.412133
3okivLXFmgWWUceaAGI0YC,Dolcinium Kite Surf Club,dolcinium-kitesurfclub,41.8850664,19.3138146
1MJ46jEvc8UK6CkKWYqWCC,Kabanya kitesurf beach,kabanyakiteschool,41.913568100000006,19.2198738
73ZIQj4rMAOQqgko04SUmw,Kiteloop Montenegro,kiteloop-montenegro,41.894364,19.290215600000003
2pqKMMkTMA0eyM6OGCuAsI,Otherside Boardsports,othersideboardsports,24.9276558,-80.62466979999998
6beIlmDVXGYGusOcMycuKO,The Kite House,thekitehouse,24.5607553,-81.7893687
10tAPqpgvAY2OyCCaQcOOm,KiteBoston,kiteboston,42.43662990000001,-70.9347191
1uKKatkhKc6QIyqQ60Yio6,South Florida Kiteboarding,southfloridakiteboarding,25.7319668,-80.2327998
3H2NwjqkekmGuoS6eUqS6Y,Miami Kiteboarding,miamikiteboarding,25.7154694,-80.1513835
2sy96kusJKA0woMoE2a06U,WindSwell,windswell,-16.520360099999998,145.4694871
3Y73rmJxFumg0o8a88aAy2,250k Kiteboarding,kiteboarding-philippines,11.995575,120.2079953
1OdkaCHt3qwmCwumG6C6Y4,Airstylers Kite School,airstylerskiteschool,12.3576046,99.9978497
47HRXWAcjucQaqqeCQAMUc,Sankara Kitesurfing Academy,sankara-kitesurfing,10.9383444,108.1889354
6f9WuCZlOo4CWUkaAiSYau,Nissakia,nissakia,37.991337,24.030393
2uy00ffcqUqcMYCU4iMQQ4,Elafonisi kite,elafonisi-kite,35.2695139,23.5304403
7MNmLejvJCKkCe8oQqo8yI,Neretva Kiteboarding,neretva-kiteboarding,43.0163263,17.520930399999994
6J4DN272VimQOOawOkQku4,Parres WaterSports,parreswatersports,38.240527,-0.516926
1GkFZzJSQE04SSUI0U8aUs,LAB Kite,labkite,43.5189325,3.9082021
1cUm96NohK6Kg6WMOOEKo6,Corsica Kiteboarding,corsica-kiteboarding,41.44215699999999,9.12247
6n1spC1CdUm8I2gcy8EO2s,KS Kite,ks-ecoledekitesurf,46.8882686,-2.1403476
4vy7JV2FluSGmuaGWgiuGk,Fun Kite Academy,fun-kite-academy,16.218507000000002,-61.396065
3ZbqAHwLbGWQoQS6CmS2ei,Pro Kite School Aruba,prokiteschoolaruba,12.52111,-69.968338
1tp85aBdOkW6cygUqksci4,Trust Escola de Kitesurf,kitenatal,-5.9700202,-35.127709
5yiya3RCDuumekec8w6gM6,ShokoGi,shokogi,7.5593626999999985,-80.01960679999998
3POoN83T5YQu40AAGs46Sk,PeruKite,perukite,-13.8452893,-76.25119889999998
4wnilFaOMU4iUE8AMQ0cSY,Blue Mountain Kiteboarding,bluemountainkiteboarding,44.5234471,-80.30684629999998
2H3G4A8GQwDTgESzjUtRa6,PKS Professional Kite School,pks-professional-kite-school,42.7596059,10.896662399999968
5q47gwXJBYoQSyCc80KWq6,Kite-R Évolution,kite-r,49.28500510000001,-0.2102575
fd12j4C2l3dENbCosY2LX,Action Sports Maui Kiteboard and Windsurf School,action-sports-maui-kiteboard-and-windsurf-school,20.896499,-156.447994
27MEEnjArnJC8fHJXZoLWI,Windward Watersports,windward-watersports,21.3947039,-157.7452144
129QvlI1hPws1BZgKCCWm6,Bigdayz Kitting - Greece,bigdayz-kitting-greece,35.4299735,27.110567400000036
4kAIJcK0IEI1yiMtqbOc3J,Progression Kite,progression-kite,48.4602607,-71.80666710000003
UydgVpDRksAeUoOiIGqe,Radikal Kiteboarding,radikalkiteboarding,35.587725,-75.468587
34lExERmacgmAeWaQ8EmCQ,Fox Watersports,foxwatersports,35.2652926,-75.52142719999998
2VreIB9tbaqAUGwmeC0m2q,Hatteras Island Surf Shop,hatterasislandsurfshop,35.5704538,-75.4680235
5KljixxlgQmeeE2wKyWIme,A-kite,a-kite,43.5625627,7.1170101
1ECiDmuYekKIwmg6YSQ4O4,Waves Village Watersports Resort,wavesvillage,35.58334,-75.468053
2zk7g53nkYe8QkkqAA8osQ,Blown Kiteboarding,blownkiteboarding,34.7227284,-76.946597
1ELGZQeKI8MOkwoMQiQuYM,Cape Hatteras Kiteboarding,capehatteraskiteboarding,35.243235,-75.61922299999998
7q2pdwU4E0U2w8Wgqg28mw,Seabreeze kite club Siargao,seabreezekiteclub,9.789311999999999,126.163472
5Q7i6rUM48uaEosgAWGawE,Kite Particulier,kite-particulier,44.8531166,-1.1099622
5AVnFLrzVeaGGicYsCEioQ,Kite Paradise,kiteparadise,49.3025494,-0.08052480000000001
3AhSTIikdiIq20ui0aQgys,Ecole Kitesurf Wissant,ecolekitesurfwissant,50.8117066,1.7095121
7hngPVuvhCS4ESkWGUqiik,Riki s Tribu,rikistribu,44.0595512,12.5907589
412Wi1QTKMYSWM2AoIE2u0,Pure Magic,puremagic,53.3630888,-6.178378500000008
7NLFyVb2SsKue8SaqiIwy,Kitesurf Napoli,kitesurfnapoli,40.9537472,14.0068251
9hr7RSznnUIg6gGiIyo68,Massilia Kite School,massiliakiteschool,43.2670573,5.372167999999999
4muGIZkQtawyUKKYEUuu62,Wild Kite Peru,wild-kite-peru,-4.107183,-81.057172
2E5nCKnVgsgOs60gW0WCyg,Jupiter Kiteboarding,jupiterkiteboarding,26.92941642621635,-80.08621215820312
6QKSvBA9IQssIQAmOkCM0q,Rota de Voo,rotadevoo,-22.795635,-41.9329899
4IjMWvBELKOOSSQ0c4M2ca,Kite Addiction,kite-addiction,37.1723817,-7.3777579000000015
1MVYZxjZu0wSaMKC4CEGM,New England Kite School,nekiteschool,42.4286211,-70.9798957
2gTP4jjiwoKaM2UsCKeaCs,Total Kitesurf,totalkitesurf,36.27310720000001,-6.0899367
2IdpvFCxaocGyeqee2sEqg,Action Kite Caraibes,action-kite-caraibes,16.250285,-61.267994
13lG5CGh9gyEw20YsaeCI0,Yourtimealmeria Kitesurf,yourtimealmeria,36.7381783,-2.807864
4kcjjswTIQIwYicSsK46UU,Boukan Guinguette,boukanguinguette,19.799084,-73.38494200000002
o7J0QeNOeWCs4IqwosEYu,Pescao kitesurf School,pescaokitesurf,3.894569,-76.494883
2zHYhq8F2A8k4wIUcQksSA,Calipau Sahara,calipau-sahara,23.749060784006243,-15.90838837863771
rVoQIssTHqWeKyKwsAAwM,Kitenam | Vietnam Kite,vietnam-kite,10.9332105,108.2871837
m1FqFVzDpYg6EwywScMSs,Kiteguru Kite Surf School,kiteguru,15.663425,73.71289200000002
2tAFUkifGUwQYeUYekSGwE,KiteSports,kitesports,-43.5297815,172.73858140000004
3R6E09PH2Eks6a0oOSEoic,Yas Kite Beach School,yaskitesurf,24.4958385,54.60401210000001
22N6n1csQQokO2oWKqkCIG,SurfTown,surftown,59.42963819999999,24.684187
5c3vbJgJ4IgKyGeUUAMUw8,KiteJunkies,kitejunkies,53.91798960000001,14.2324399
p7aN1YP9zqMmCUE8yG8wk,Kiteboarding Cyprus,kiteboardingcyprus,34.67340799999999,33.042188
2cvMnhe0mwGwiI8uOg0Oge,Kitesurf Djerba,kitesurfdjerba,33.8617423,10.9185477
2ICu3oejlYoWK0OkaQQkCk,Kitty Hawk Kites Rodanthe,kittyhawk-rodanthe,35.58336920000001,-75.46829040000001
3tfXoWtfEcueqG2EkWWigU,Evolution 2 Lacanau,evolution2-lacanau,45.0023912,-1.1356714
4I2PS0oXde6qUWM8i4GY2g,Explora Watersports,explorawatersports,31.5135804,-9.768994500000002
jWmT3kYDf2KsUAm8yEecC,Kitexplorer,kitexplorer,17.73808,-88.02560499999998
58v1eYhMSQ4K42qy6wsQSQ,Swiss Kitesurf GmbH,swiss-kitesurf-gmbh,46.45662249999999,9.795247199999949
5zUyhw3tS0ISKG6u02SM8E,Tenerife Kitesurf,tenerifekitesurf,28.041379,-16.54281
6JARotVKes8IkEsseaGyoE,Surfers Island Fuerteventura,surfers-island-fuerteventura,28.055869,-14.31753
1z2SoG41b6GW8a2kGiyYoe,CBCM Fuerteventura,cbcm-fuerteventura,28.7309355,-13.9480922
6xaLbPeZJC2aE8s8a06Q08,Chatel Kite School,chatelkiteschool,46.12121399999999,-1.1239530000000286
2rgyFbEj8IKjWwcYuns4fp,Kitesurf Attitude,kitesurf-attitude-noumea,-22.292588,166.44840999999997
22PR6m6M0j6PL9MmbStmE4,Varkam Noumea,varkam-noumea,-22.290943,166.44538
5TgRtdczdYWCoE2UUCy40W,Mitu And Djo Kite Surf School Cabo Verde,mitudjokiteschoolcaboverde,16.6000812,-22.9103485
1xLDOZuew8YU0QI2wmYksU,Red Rock Surf Academy,redrocksurf,28.0427374,-16.541122
5gcFh9CbRuUce44MAOuq6W,Matas Bay,matasbay,28.1709393,-14.2058918
4Syq76tnXiss6eOOWI6YAm,B1 Kiteboarding,b1-kiteboarding,28.1618334,-14.230105800000002
2ZdFagMifugWSOwuiMU6ia,Surf Essaouira,surfessaouira,31.514458500000003,-9.7685439
XFw2H7uBwcKSumcy0i8Ey,Essaouira Kite Paradise,essaouira-kiteparadise,31.503539,-9.7621016
6HLJ3WDmMgsImI2YYosk24,Che Shale Kitesurf,cheshale,-3.212882,40.1183759
1mpcMsFbeMOeAcYgwgYKsg,Tribe Watersports,tribe-watersports,-3.3757253,39.9866349
5sHUda5yfuaQQY4KU0eKaK,Kite Centre Zanzibar,kitecentrezanzibar,-6.2694585,39.5363429
1NYqZjUcmESim8U2ogSMIk,Club Osmosis KiteSurf,osmosis-rodrigues,-19.7409955,63.4574465
3qx13eM3JKYAAum60o2ieI,Ocean2air Kitesurfing,ocean2air,-29.759631899999995,31.0655385
5nxnqscwSsw8uEuQQ4CQeE,Kite Fun Tarifa,kitefuntarifa,36.0761156,-5.689138199999999
1Bgug7fsUsEqKYY8QwIcGS,Zenith Dakhla,zenith-dakhla,23.912230517963614,-15.77905225993959
2d5BoIIfD6AIkuSSkEoaCk,Boardsports California,boardsportscalifornia,37.7936458,-122.4130812
4ddjnQqf8sMy2KwimIOiaY,René Egli Fuerteventura Kitesurfing,rene-egli,28.138425,-14.240931
2RdgWqBbvWU8Y0oyCaGC8Q,Point Break Fuerteventura,point-break-fuerteventura,28.73718,-13.868529999999964
6VgSUogi520kU4sQKAMm8W,Tarifa Max Kitesurfing School,tarifamax,36.0190158,-5.6087751
xKS41Vy3rawAKOAKaY66A,Addict Kite School,addictkite,36.013394,-5.607387
1dHXpSf7KmYiCWi2eogMkQ,Tantrum Kitesurf,tantrum,36.0141844,-5.6042596
50PkAQk4goaoS8KSo80E6I,Soulkite,soulkiteaustralia,-32.0146833,115.82974
6AczzenpE4asOq4CukgquY,Kiteboarding School Adelaide,kiteboardingschooladelaide,-34.9415521,138.5004396
4IFA9waEpacu60KG2qEYCs,Sunshine Coast Boardsports,scboardsports,-26.8026837,153.121581
Da7fOwlrKoK22mOQg0Mmu,Kite Alizé,kitealize,-12.269118,49.391454
5cpnV7ucNiWegemEOMA6O4,Yoaneye Kitesurfing,yoaneye,-20.45,57.316666700000006
2YiXuNfiLCmaQIMOwo4aIm,Constantly Kiting,constantlykiting,-33.08887,18.03557
1rNGcgoPCckgoI2ewC8OEC,Noosa Kitesurfing,kitesurfnoosa,-26.284498100000004,152.9918937
gKDngsy9BQgaIGy8SyeOO,Kitesurf Taranto,kitesurftaranto,40.4612413,17.2597333
4zquYkVJ1KE6guuO06QKCK,Garganosurf,garganosurf,41.91211,16.130186
9qxUzEYVXywUCkqMOccAy,151 Riccione,151riccione,44.0229539,12.6312418
NoWUVEtQGcUSiUqUMAqKO,Roma Kite Academy,romakiteacademy,41.727,12.28576
5JFI3UVhpCkikY4e8Iue6i,Quest Kiteboarding,questkiteboarding,-4.2797626,39.5946958
4rmFfWi4ecuEEckMAEscAQ,SurfHouse,surfhouse,32.373842100000005,34.8616891
5Mk6En9FrUIgsqQuQmisKw,Colona Watersports Ltd.,colona-watersports,27.1429944,33.8289845
16zCFDvSt2KWewu6gKy208,Zanzibar Kite Paradise,zanzibarkiteparadise,-6.268726,39.535342
2XeqZkaaw8W8wWgsA0gYQs,360 Sudr,360sudr,29.3254685,32.847289399999994
1Ith8alPjaiAyQm4ywsoGw,KBA Kitesurf Center,kba-kitesurf-center,10.9465123,108.2014717
6pwgxg84KWIEg6amGiAcie,Port Aransas H2O,portaransaswatertime,27.8339158,-97.0610994
2vWTgytggI42G44gAkUAoi,Kiteboarding Costa Rica,kiteboardingcostarica,11.0253168,-85.70382839999998
2FouFwYemIGGcooc6QkaIk,Florida Keys Kiteboarding,floridakeyskitesurfing,24.7290112,-81.0347288
4MEXukwM5WCkegc48ioWOS,YucKite,yuckite,21.2855669,-89.6688516
5khjA14gk8sKCM2KUUQAWA,Calima Kite Surf School,calimakitesurf,3.8530865,-76.5528432
4sCLumBP6Uq6Ieu4OMWuEs,Open Kite Brazil,openkitebrazil,-3.6652696,-38.6821169
1IBVDVvKfaQgIIOsGAQC4g,Sky Sports,sky-sports,-34.543910100000005,-58.47935820000001
3AlFaloQqskg6wiCCSEmam,Macaé kiteschool,macae,-22.182610600000004,-41.6634093
6sIae7mhqg22OmACe8uiu4,Wind Adventures,wind-adventures,18.059701,-63.08677900000001
2DYjS3CIZ2KSGMUIoIK0yg,GoodWinds Kitesurf Center,kitegoodwinds,18.4641403,-66.30041170000001
4Av4p8pG1GikCym6kuyago,Paracademy Extreme Sport Center,paracademyextreme,50.56316589999999,-2.4495607
2vsmAU2KnmsU0mMyEsqCO8,Kitesurfevolution,kitesurfevolution,47.864871,-4.280521
1BJllEMtjukssYoYcEyOq,Kitesurfles,kitesurfles,52.08843299999999,4.2458860000000005
121VC7mOZ2wUSqO6uCe4Oe,kite st croix,kitestcroix,17.7466397,-64.70319770000003
3LNd8R11Oo4W0QUA2Wk0OI,KiteXtrem,kitesurf-hyeres,43.0818156,6.1237866
6c40XcyUPmU664iksWwGOW,Adriatico Wind Club,adriaticowindclub,44.5004253,12.2808484
2pZyb3dOhqeMgqoUyMyUgE,Alvor Kitesurf Center,alvorkitecenter,37.130505,-8.593506399999999
3W1aAw16tWs2EeaEogaWEk,KiteXtreme-Turkey,kitextreme-turkey,37.03704000000001,28.329596
